OGID	esc,pips1,mef48,mef
OG2059_0	Arhgef15,Arhgef15_pips1,Arhgef15_mef48,Arhgef15_mef
OG2060_0	Arhgef16,Arhgef16_pips1,Arhgef16_mef48,Arhgef16_mef
OG2061_0	Arhgef17,Arhgef17_pips1,Arhgef17_mef48,Arhgef17_mef
OG2062_0	Arhgef18,Arhgef18_pips1,Arhgef18_mef48,Arhgef18_mef
OG2063_0	Arhgef19,Arhgef19_pips1,Arhgef19_mef48,Arhgef19_mef
OG2064_0	Arhgef2,Arhgef2_pips1,Arhgef2_mef48,Arhgef2_mef
OG2065_0	Arhgef25,Arhgef25_pips1,Arhgef25_mef48,Arhgef25_mef
OG2066_0	Arhgef26,Arhgef26_pips1,Arhgef26_mef48,Arhgef26_mef
OG2067_0	Arhgef3,Arhgef3_pips1,Arhgef3_mef48,Arhgef3_mef
OG2068_0	Arhgef4,Arhgef4_pips1,Arhgef4_mef48,Arhgef4_mef
OG2069_0	Arhgef40,Arhgef40_pips1,Arhgef40_mef48,Arhgef40_mef
OG2070_0	Arhgef5,Arhgef5_pips1,Arhgef5_mef48,Arhgef5_mef
OG2071_0	Arhgef6,Arhgef6_pips1,Arhgef6_mef48,Arhgef6_mef
OG2072_0	Arhgef7,Arhgef7_pips1,Arhgef7_mef48,Arhgef7_mef
OG2073_0	Arhgef9,Arhgef9_pips1,Arhgef9_mef48,Arhgef9_mef
OG2074_0	Arid1a,Arid1a_pips1,Arid1a_mef48,Arid1a_mef
OG2075_0	Arid1b,Arid1b_pips1,Arid1b_mef48,Arid1b_mef
OG2076_0	Arid2,Arid2_pips1,Arid2_mef48,Arid2_mef
OG2077_0	Arid3a,Arid3a_pips1,Arid3a_mef48,Arid3a_mef
OG2078_0	Arid3b,Arid3b_pips1,Arid3b_mef48,Arid3b_mef
OG2079_0	Arid4a,Arid4a_pips1,Arid4a_mef48,Arid4a_mef
OG2080_0	Arid4b,Arid4b_pips1,Arid4b_mef48,Arid4b_mef
OG2081_0	Arid5a,Arid5a_pips1,Arid5a_mef48,Arid5a_mef
OG2082_0	Arid5b,Arid5b_pips1,Arid5b_mef48,Arid5b_mef
OG2083_0	Arih1,Arih1_pips1,Arih1_mef48,Arih1_mef
OG2084_0	Arih2,Arih2_pips1,Arih2_mef48,Arih2_mef
OG2085_0	Arl1,Arl1_pips1,Arl1_mef48,Arl1_mef
OG2086_0	Arl10,Arl10_pips1,Arl10_mef48,Arl10_mef
OG2087_0	Arl11,Arl11_pips1,Arl11_mef48,Arl11_mef
OG2088_0	Arl13b,Arl13b_pips1,Arl13b_mef48,Arl13b_mef
OG2089_0	Arl15,Arl15_pips1,Arl15_mef48,Arl15_mef
OG2090_0	Arl16,Arl16_pips1,Arl16_mef48,Arl16_mef
OG2091_0	Arl2,Arl2_pips1,Arl2_mef48,Arl2_mef
OG2092_0	Arl2bp,Arl2bp_pips1,Arl2bp_mef48,Arl2bp_mef
OG2093_0	Arl3,Arl3_pips1,Arl3_mef48,Arl3_mef
OG2094_0	Arl4a,Arl4a_pips1,Arl4a_mef48,Arl4a_mef
OG2095_0	Arl4c,Arl4c_pips1,Arl4c_mef48,Arl4c_mef
OG2096_0	Arl4d,Arl4d_pips1,Arl4d_mef48,Arl4d_mef
OG2097_0	Arl5a,Arl5a_pips1,Arl5a_mef48,Arl5a_mef
OG2098_0	Arl5b,Arl5b_pips1,Arl5b_mef48,Arl5b_mef
OG2099_0	Arl5c,Arl5c_pips1,Arl5c_mef48,Arl5c_mef
OG2100_0	Arl6,Arl6_pips1,Arl6_mef48,Arl6_mef
OG2101_0	Arl6ip1,Arl6ip1_pips1,Arl6ip1_mef48,Arl6ip1_mef
OG2102_0	Arl6ip4,Arl6ip4_pips1,Arl6ip4_mef48,Arl6ip4_mef
OG2103_0	Arl6ip5,Arl6ip5_pips1,Arl6ip5_mef48,Arl6ip5_mef
OG2104_0	Arl6ip6,Arl6ip6_pips1,Arl6ip6_mef48,Arl6ip6_mef
OG2105_0	Arl8a,Arl8a_pips1,Arl8a_mef48,Arl8a_mef
OG2106_0	Arl8b,Arl8b_pips1,Arl8b_mef48,Arl8b_mef
OG2107_0	Armc1,Armc1_pips1,Armc1_mef48,Armc1_mef
OG2108_0	Armc10,Armc10_pips1,Armc10_mef48,Armc10_mef
OG2109_0	Armc2,Armc2_pips1,Armc2_mef48,Armc2_mef
OG2110_0	Armc5,Armc5_pips1,Armc5_mef48,Armc5_mef
OG2111_0	Armc6,Armc6_pips1,Armc6_mef48,Armc6_mef
OG2112_0	Armc7,Armc7_pips1,Armc7_mef48,Armc7_mef
OG2113_0	Armc8,Armc8_pips1,Armc8_mef48,Armc8_mef
OG2114_0	Armc9,Armc9_pips1,Armc9_mef48,Armc9_mef
OG2115_0	Armcx1,Armcx1_pips1,Armcx1_mef48,Armcx1_mef
OG2116_0	Armcx2,Armcx2_pips1,Armcx2_mef48,Armcx2_mef
OG2117_0	Armcx3,Armcx3_pips1,Armcx3_mef48,Armcx3_mef
OG2118_0	Armcx4,Armcx4_pips1,Armcx4_mef48,Armcx4_mef
OG2119_0	Armcx5,Armcx5_pips1,Armcx5_mef48,Armcx5_mef
OG2120_0	Armcx6,Armcx6_pips1,Armcx6_mef48,Armcx6_mef
OG2121_0	Arnt,Arnt_pips1,Arnt_mef48,Arnt_mef
OG2122_0	Arnt2,Arnt2_pips1,Arnt2_mef48,Arnt2_mef
OG2123_0	Arntl,Arntl_pips1,Arntl_mef48,Arntl_mef
OG2124_0	Arntl2,Arntl2_pips1,Arntl2_mef48,Arntl2_mef
OG2125_0	Arpc1a,Arpc1a_pips1,Arpc1a_mef48,Arpc1a_mef
OG2126_0	Arpc1b,Arpc1b_pips1,Arpc1b_mef48,Arpc1b_mef
OG2127_0	Arpc2,Arpc2_pips1,Arpc2_mef48,Arpc2_mef
OG2128_0	Arpc3,Arpc3_pips1,Arpc3_mef48,Arpc3_mef
OG2129_0	Arpc4,Arpc4_pips1,Arpc4_mef48,Arpc4_mef
OG2130_0	Arpc5,Arpc5_pips1,Arpc5_mef48,Arpc5_mef
OG2131_0	Arpc5l,Arpc5l_pips1,Arpc5l_mef48,Arpc5l_mef
OG2132_0	Arpp19,Arpp19_pips1,Arpp19_mef48,Arpp19_mef
OG2133_0	Arpp21,Arpp21_pips1,Arpp21_mef48,Arpp21_mef
OG2134_0	Arrb1,Arrb1_pips1,Arrb1_mef48,Arrb1_mef
OG2135_0	Arrb2,Arrb2_pips1,Arrb2_mef48,Arrb2_mef
OG2136_0	Arrdc1,Arrdc1_pips1,Arrdc1_mef48,Arrdc1_mef
OG2137_0	Arrdc2,Arrdc2_pips1,Arrdc2_mef48,Arrdc2_mef
OG2138_0	Arrdc3,Arrdc3_pips1,Arrdc3_mef48,Arrdc3_mef
OG2139_0	Arrdc4,Arrdc4_pips1,Arrdc4_mef48,Arrdc4_mef
OG2140_0	Arsa,Arsa_pips1,Arsa_mef48,Arsa_mef
OG2141_0	Arsb,Arsb_pips1,Arsb_mef48,Arsb_mef
OG2142_0	Arsg,Arsg_pips1,Arsg_mef48,Arsg_mef
OG2143_0	Arsi,Arsi_pips1,Arsi_mef48,Arsi_mef
OG2144_0	Arsj,Arsj_pips1,Arsj_mef48,Arsj_mef
OG2145_0	Arsk,Arsk_pips1,Arsk_mef48,Arsk_mef
OG2146_0	Art5,Art5_pips1,Art5_mef48,Art5_mef
OG2147_0	Artn,Artn_pips1,Artn_mef48,Artn_mef
OG2148_0	Arv1,Arv1_pips1,Arv1_mef48,Arv1_mef
OG2149_0	Arvcf,Arvcf_pips1,Arvcf_mef48,Arvcf_mef
OG2150_0	Arxes1,Arxes1_pips1,Arxes1_mef48,Arxes1_mef
OG2151_0	Arxes2,Arxes2_pips1,Arxes2_mef48,Arxes2_mef
OG2152_0	As3mt,As3mt_pips1,As3mt_mef48,As3mt_mef
OG2153_0	Asah1,Asah1_pips1,Asah1_mef48,Asah1_mef
OG2154_0	Asah2,Asah2_pips1,Asah2_mef48,Asah2_mef
OG2155_0	Asap1,Asap1_pips1,Asap1_mef48,Asap1_mef
OG2156_0	Asap2,Asap2_pips1,Asap2_mef48,Asap2_mef
OG2157_0	Asap3,Asap3_pips1,Asap3_mef48,Asap3_mef
OG2158_0	Asb1,Asb1_pips1,Asb1_mef48,Asb1_mef
OG2159_0	Asb13,Asb13_pips1,Asb13_mef48,Asb13_mef
OG2160_0	Asb16,Asb16_pips1,Asb16_mef48,Asb16_mef
OG2161_0	Asb3,Asb3_pips1,Asb3_mef48,Asb3_mef
OG2162_0	Asb4,Asb4_pips1,Asb4_mef48,Asb4_mef
OG2163_0	Asb6,Asb6_pips1,Asb6_mef48,Asb6_mef
OG2164_0	Asb7,Asb7_pips1,Asb7_mef48,Asb7_mef
OG2165_0	Asb8,Asb8_pips1,Asb8_mef48,Asb8_mef
OG2166_0	Ascc1,Ascc1_pips1,Ascc1_mef48,Ascc1_mef
OG2167_0	Ascc2,Ascc2_pips1,Ascc2_mef48,Ascc2_mef
OG2168_0	Ascc3,Ascc3_pips1,Ascc3_mef48,Ascc3_mef
OG2169_0	Ascl2,Ascl2_pips1,Ascl2_mef48,Ascl2_mef
OG2170_0	Asf1a,Asf1a_pips1,Asf1a_mef48,Asf1a_mef
OG2171_0	Asf1b,Asf1b_pips1,Asf1b_mef48,Asf1b_mef
OG2172_0	Ash1l,Ash1l_pips1,Ash1l_mef48,Ash1l_mef
OG2173_0	Ash2l,Ash2l_pips1,Ash2l_mef48,Ash2l_mef
OG2174_0	Asl,Asl_pips1,Asl_mef48,Asl_mef
OG2175_0	Asna1,Asna1_pips1,Asna1_mef48,Asna1_mef
OG2176_0	Asns,Asns_pips1,Asns_mef48,Asns_mef
OG2177_0	Asnsd1,Asnsd1_pips1,Asnsd1_mef48,Asnsd1_mef
OG2178_0	Aspa,Aspa_pips1,Aspa_mef48,Aspa_mef
OG2179_0	Aspg,Aspg_pips1,Aspg_mef48,Aspg_mef
OG2180_0	Asph,Asph_pips1,Asph_mef48,Asph_mef
OG2181_0	Asphd1,Asphd1_pips1,Asphd1_mef48,Asphd1_mef
OG2182_0	Asphd2,Asphd2_pips1,Asphd2_mef48,Asphd2_mef
OG2183_0	Aspm,Aspm_pips1,Aspm_mef48,Aspm_mef
OG2184_0	Aspn,Aspn_pips1,Aspn_mef48,Aspn_mef
OG2185_0	Asprv1,Asprv1_pips1,Asprv1_mef48,Asprv1_mef
OG2186_0	Aspscr1,Aspscr1_pips1,Aspscr1_mef48,Aspscr1_mef
OG2187_0	Asrgl1,Asrgl1_pips1,Asrgl1_mef48,Asrgl1_mef
OG2188_0	Ass1,Ass1_pips1,Ass1_mef48,Ass1_mef
OG2189_0	Aste1,Aste1_pips1,Aste1_mef48,Aste1_mef
OG2190_0	Asxl1,Asxl1_pips1,Asxl1_mef48,Asxl1_mef
OG2191_0	Asxl2,Asxl2_pips1,Asxl2_mef48,Asxl2_mef
OG2192_0	Asxl3,Asxl3_pips1,Asxl3_mef48,Asxl3_mef
OG2193_0	Atad1,Atad1_pips1,Atad1_mef48,Atad1_mef
OG2194_0	Atad2,Atad2_pips1,Atad2_mef48,Atad2_mef
OG2195_0	Atad2b,Atad2b_pips1,Atad2b_mef48,Atad2b_mef
OG2196_0	Atad3a,Atad3a_pips1,Atad3a_mef48,Atad3a_mef
OG2197_0	Atad5,Atad5_pips1,Atad5_mef48,Atad5_mef
OG2198_0	Atat1,Atat1_pips1,Atat1_mef48,Atat1_mef
OG2199_0	Atcay,Atcay_pips1,Atcay_mef48,Atcay_mef
OG2200_0	Ate1,Ate1_pips1,Ate1_mef48,Ate1_mef
OG2201_0	Atf1,Atf1_pips1,Atf1_mef48,Atf1_mef
OG2202_0	Atf2,Atf2_pips1,Atf2_mef48,Atf2_mef
OG2203_0	Atf3,Atf3_pips1,Atf3_mef48,Atf3_mef
OG2204_0	Atf4,Atf4_pips1,Atf4_mef48,Atf4_mef
OG2205_0	Atf5,Atf5_pips1,Atf5_mef48,Atf5_mef
OG2206_0	Atf6,Atf6_pips1,Atf6_mef48,Atf6_mef
OG2207_0	Atf6b,Atf6b_pips1,Atf6b_mef48,Atf6b_mef
OG2208_0	Atf7,Atf7_pips1,Atf7_mef48,Atf7_mef
OG2209_0	Atf7ip,Atf7ip_pips1,Atf7ip_mef48,Atf7ip_mef
OG2210_0	Atf7ip2,Atf7ip2_pips1,Atf7ip2_mef48,Atf7ip2_mef
OG2211_0	Atg10,Atg10_pips1,Atg10_mef48,Atg10_mef
OG2212_0	Atg12,Atg12_pips1,Atg12_mef48,Atg12_mef
OG2213_0	Atg13,Atg13_pips1,Atg13_mef48,Atg13_mef
OG2214_0	Atg14,Atg14_pips1,Atg14_mef48,Atg14_mef
OG2215_0	Atg16l1,Atg16l1_pips1,Atg16l1_mef48,Atg16l1_mef
OG2216_0	Atg16l2,Atg16l2_pips1,Atg16l2_mef48,Atg16l2_mef
OG2217_0	Atg2a,Atg2a_pips1,Atg2a_mef48,Atg2a_mef
OG2218_0	Atg2b,Atg2b_pips1,Atg2b_mef48,Atg2b_mef
OG2219_0	Atg3,Atg3_pips1,Atg3_mef48,Atg3_mef
OG2220_0	Atg4a,Atg4a_pips1,Atg4a_mef48,Atg4a_mef
OG2221_0	Atg4b,Atg4b_pips1,Atg4b_mef48,Atg4b_mef
OG2222_0	Atg4c,Atg4c_pips1,Atg4c_mef48,Atg4c_mef
OG2223_0	Atg4d,Atg4d_pips1,Atg4d_mef48,Atg4d_mef
OG2224_0	Atg5,Atg5_pips1,Atg5_mef48,Atg5_mef
OG2225_0	Atg7,Atg7_pips1,Atg7_mef48,Atg7_mef
OG2226_0	Atg9a,Atg9a_pips1,Atg9a_mef48,Atg9a_mef
OG2227_0	Atg9b,Atg9b_pips1,Atg9b_mef48,Atg9b_mef
OG2228_0	Athl1,Athl1_pips1,Athl1_mef48,Athl1_mef
OG2229_0	Atic,Atic_pips1,Atic_mef48,Atic_mef
OG2230_0	Atl1,Atl1_pips1,Atl1_mef48,Atl1_mef
OG2231_0	Atl2,Atl2_pips1,Atl2_mef48,Atl2_mef
OG2232_0	Atl3,Atl3_pips1,Atl3_mef48,Atl3_mef
OG2233_0	Atm,Atm_pips1,Atm_mef48,Atm_mef
OG2234_0	Atmin,Atmin_pips1,Atmin_mef48,Atmin_mef
OG2235_0	Atn1,Atn1_pips1,Atn1_mef48,Atn1_mef
OG2236_0	Atoh8,Atoh8_pips1,Atoh8_mef48,Atoh8_mef
OG2237_0	Atox1,Atox1_pips1,Atox1_mef48,Atox1_mef
OG2238_0	Atp10a,Atp10a_pips1,Atp10a_mef48,Atp10a_mef
OG2239_0	Atp10d,Atp10d_pips1,Atp10d_mef48,Atp10d_mef
OG2240_0	Atp11a,Atp11a_pips1,Atp11a_mef48,Atp11a_mef
OG2241_0	Atp11b,Atp11b_pips1,Atp11b_mef48,Atp11b_mef
OG2242_0	Atp11c,Atp11c_pips1,Atp11c_mef48,Atp11c_mef
OG2243_0	Atp12a,Atp12a_pips1,Atp12a_mef48,Atp12a_mef
OG2244_0	Atp13a1,Atp13a1_pips1,Atp13a1_mef48,Atp13a1_mef
OG2245_0	Atp13a2,Atp13a2_pips1,Atp13a2_mef48,Atp13a2_mef
OG2246_0	Atp13a3,Atp13a3_pips1,Atp13a3_mef48,Atp13a3_mef
OG2247_0	Atp1a1,Atp1a1_pips1,Atp1a1_mef48,Atp1a1_mef
OG2248_0	Atp1a2,Atp1a2_pips1,Atp1a2_mef48,Atp1a2_mef
OG2249_0	Atp1a3,Atp1a3_pips1,Atp1a3_mef48,Atp1a3_mef
OG2250_0	Atp1b1,Atp1b1_pips1,Atp1b1_mef48,Atp1b1_mef
OG2251_0	Atp1b2,Atp1b2_pips1,Atp1b2_mef48,Atp1b2_mef
OG2252_0	Atp1b3,Atp1b3_pips1,Atp1b3_mef48,Atp1b3_mef
OG2253_0	Atp2a2,Atp2a2_pips1,Atp2a2_mef48,Atp2a2_mef
OG2254_0	Atp2a3,Atp2a3_pips1,Atp2a3_mef48,Atp2a3_mef
OG2255_0	Atp2b1,Atp2b1_pips1,Atp2b1_mef48,Atp2b1_mef
OG2256_0	Atp2b2,Atp2b2_pips1,Atp2b2_mef48,Atp2b2_mef
OG2257_0	Atp2b4,Atp2b4_pips1,Atp2b4_mef48,Atp2b4_mef
OG2258_0	Atp2c1,Atp2c1_pips1,Atp2c1_mef48,Atp2c1_mef
OG2259_0	Atp2c2,Atp2c2_pips1,Atp2c2_mef48,Atp2c2_mef
OG2260_0	Atp4a,Atp4a_pips1,Atp4a_mef48,Atp4a_mef
OG2261_0	Atp5a1,Atp5a1_pips1,Atp5a1_mef48,Atp5a1_mef
OG2262_0	Atp5b,Atp5b_pips1,Atp5b_mef48,Atp5b_mef
OG2263_0	Atp5c1,Atp5c1_pips1,Atp5c1_mef48,Atp5c1_mef
OG2264_0	Atp5d,Atp5d_pips1,Atp5d_mef48,Atp5d_mef
OG2265_0	Atp5e,Atp5e_pips1,Atp5e_mef48,Atp5e_mef
OG2266_0	Atp5f1,Atp5f1_pips1,Atp5f1_mef48,Atp5f1_mef
OG2267_0	Atp5g1,Atp5g1_pips1,Atp5g1_mef48,Atp5g1_mef
OG2268_0	Atp5g2,Atp5g2_pips1,Atp5g2_mef48,Atp5g2_mef
OG2269_0	Atp5g3,Atp5g3_pips1,Atp5g3_mef48,Atp5g3_mef
OG2270_0	Atp5h,Atp5h_pips1,Atp5h_mef48,Atp5h_mef
OG2271_0	Atp5j,Atp5j_pips1,Atp5j_mef48,Atp5j_mef
OG2272_0	Atp5j2,Atp5j2_pips1,Atp5j2_mef48,Atp5j2_mef
OG2273_0	Atp5k,Atp5k_pips1,Atp5k_mef48,Atp5k_mef
OG2274_0	Atp5l,Atp5l_pips1,Atp5l_mef48,Atp5l_mef
OG2275_0	Atp5o,Atp5o_pips1,Atp5o_mef48,Atp5o_mef
OG2276_0	Atp5s,Atp5s_pips1,Atp5s_mef48,Atp5s_mef
OG2277_0	Atp5sl,Atp5sl_pips1,Atp5sl_mef48,Atp5sl_mef
OG2278_0	Atp6ap1,Atp6ap1_pips1,Atp6ap1_mef48,Atp6ap1_mef
OG2279_0	Atp6ap2,Atp6ap2_pips1,Atp6ap2_mef48,Atp6ap2_mef
OG2280_0	Atp6v0a1,Atp6v0a1_pips1,Atp6v0a1_mef48,Atp6v0a1_mef
OG2281_0	Atp6v0a2,Atp6v0a2_pips1,Atp6v0a2_mef48,Atp6v0a2_mef
OG2282_0	Atp6v0a4,Atp6v0a4_pips1,Atp6v0a4_mef48,Atp6v0a4_mef
OG2283_0	Atp6v0b,Atp6v0b_pips1,Atp6v0b_mef48,Atp6v0b_mef
OG2284_0	Atp6v0c,Atp6v0c_pips1,Atp6v0c_mef48,Atp6v0c_mef
OG2285_0	Atp6v0d1,Atp6v0d1_pips1,Atp6v0d1_mef48,Atp6v0d1_mef
OG2286_0	Atp6v0e,Atp6v0e_pips1,Atp6v0e_mef48,Atp6v0e_mef
OG2287_0	Atp6v0e2,Atp6v0e2_pips1,Atp6v0e2_mef48,Atp6v0e2_mef
OG2288_0	Atp6v1a,Atp6v1a_pips1,Atp6v1a_mef48,Atp6v1a_mef
OG2289_0	Atp6v1b1,Atp6v1b1_pips1,Atp6v1b1_mef48,Atp6v1b1_mef
OG2290_0	Atp6v1b2,Atp6v1b2_pips1,Atp6v1b2_mef48,Atp6v1b2_mef
OG2291_0	Atp6v1c1,Atp6v1c1_pips1,Atp6v1c1_mef48,Atp6v1c1_mef
OG2292_0	Atp6v1c2,Atp6v1c2_pips1,Atp6v1c2_mef48,Atp6v1c2_mef
OG2293_0	Atp6v1d,Atp6v1d_pips1,Atp6v1d_mef48,Atp6v1d_mef
OG2294_0	Atp6v1e1,Atp6v1e1_pips1,Atp6v1e1_mef48,Atp6v1e1_mef
OG2295_0	Atp6v1f,Atp6v1f_pips1,Atp6v1f_mef48,Atp6v1f_mef
OG2296_0	Atp6v1g1,Atp6v1g1_pips1,Atp6v1g1_mef48,Atp6v1g1_mef
OG2297_0	Atp6v1g2,Atp6v1g2_pips1,Atp6v1g2_mef48,Atp6v1g2_mef
OG2298_0	Atp6v1h,Atp6v1h_pips1,Atp6v1h_mef48,Atp6v1h_mef
OG2299_0	Atp7a,Atp7a_pips1,Atp7a_mef48,Atp7a_mef
OG2300_0	Atp7b,Atp7b_pips1,Atp7b_mef48,Atp7b_mef
OG2301_0	Atp8a1,Atp8a1_pips1,Atp8a1_mef48,Atp8a1_mef
OG2302_0	Atp8b1,Atp8b1_pips1,Atp8b1_mef48,Atp8b1_mef
OG2303_0	Atp8b2,Atp8b2_pips1,Atp8b2_mef48,Atp8b2_mef
OG2304_0	Atp8b3,Atp8b3_pips1,Atp8b3_mef48,Atp8b3_mef
OG2305_0	Atp8b4,Atp8b4_pips1,Atp8b4_mef48,Atp8b4_mef
OG2306_0	Atp9a,Atp9a_pips1,Atp9a_mef48,Atp9a_mef
OG2307_0	Atp9b,Atp9b_pips1,Atp9b_mef48,Atp9b_mef
OG2308_0	Atpaf1,Atpaf1_pips1,Atpaf1_mef48,Atpaf1_mef
OG2309_0	Atpaf2,Atpaf2_pips1,Atpaf2_mef48,Atpaf2_mef
OG2310_0	Atpbd4,Atpbd4_pips1,Atpbd4_mef48,Atpbd4_mef
OG2311_0	Atpif1,Atpif1_pips1,Atpif1_mef48,Atpif1_mef
OG2312_0	Atr,Atr_pips1,Atr_mef48,Atr_mef
OG2313_0	Atrip,Atrip_pips1,Atrip_mef48,Atrip_mef
OG2314_0	Atrn,Atrn_pips1,Atrn_mef48,Atrn_mef
OG2315_0	Atrnl1,Atrnl1_pips1,Atrnl1_mef48,Atrnl1_mef
OG2316_0	Atrx,Atrx_pips1,Atrx_mef48,Atrx_mef
OG2317_0	Atxn1,Atxn1_pips1,Atxn1_mef48,Atxn1_mef
OG2318_0	Atxn10,Atxn10_pips1,Atxn10_mef48,Atxn10_mef
OG2319_0	Atxn1l,Atxn1l_pips1,Atxn1l_mef48,Atxn1l_mef
OG2320_0	Atxn2,Atxn2_pips1,Atxn2_mef48,Atxn2_mef
OG2321_0	Atxn2l,Atxn2l_pips1,Atxn2l_mef48,Atxn2l_mef
OG2322_0	Atxn3,Atxn3_pips1,Atxn3_mef48,Atxn3_mef
OG2323_0	Atxn3.1,Atxn3.1_pips1,Atxn3.1_mef48,Atxn3.1_mef
OG2324_0	Atxn7,Atxn7_pips1,Atxn7_mef48,Atxn7_mef
OG2325_0	Atxn7l1,Atxn7l1_pips1,Atxn7l1_mef48,Atxn7l1_mef
OG2326_0	Atxn7l2,Atxn7l2_pips1,Atxn7l2_mef48,Atxn7l2_mef
OG2327_0	Atxn7l3,Atxn7l3_pips1,Atxn7l3_mef48,Atxn7l3_mef
OG2328_0	Atxn7l3b,Atxn7l3b_pips1,Atxn7l3b_mef48,Atxn7l3b_mef
OG2329_0	Auh,Auh_pips1,Auh_mef48,Auh_mef
OG2330_0	Aup1,Aup1_pips1,Aup1_mef48,Aup1_mef
OG2331_0	Aurka,Aurka_pips1,Aurka_mef48,Aurka_mef
OG2332_0	Aurkaip1,Aurkaip1_pips1,Aurkaip1_mef48,Aurkaip1_mef
OG2333_0	Aurkb,Aurkb_pips1,Aurkb_mef48,Aurkb_mef
OG2334_0	Aurkc,Aurkc_pips1,Aurkc_mef48,Aurkc_mef
OG2335_0	Auts2,Auts2_pips1,Auts2_mef48,Auts2_mef
OG2336_0	Aven,Aven_pips1,Aven_mef48,Aven_mef
OG2337_0	Avil,Avil_pips1,Avil_mef48,Avil_mef
OG2338_0	Avl9,Avl9_pips1,Avl9_mef48,Avl9_mef
OG2339_0	Avpi1,Avpi1_pips1,Avpi1_mef48,Avpi1_mef
OG2340_0	Avpr1a,Avpr1a_pips1,Avpr1a_mef48,Avpr1a_mef
OG2341_0	Awat2,Awat2_pips1,Awat2_mef48,Awat2_mef
OG2342_0	Axin1,Axin1_pips1,Axin1_mef48,Axin1_mef
OG2343_0	Axin2,Axin2_pips1,Axin2_mef48,Axin2_mef
OG2344_0	Axl,Axl_pips1,Axl_mef48,Axl_mef
OG2345_0	Azi1,Azi1_pips1,Azi1_mef48,Azi1_mef
OG2346_0	Azi2,Azi2_pips1,Azi2_mef48,Azi2_mef
OG2347_0	Azin1,Azin1_pips1,Azin1_mef48,Azin1_mef
OG2348_0	B020018G12Rik,B020018G12Rik_pips1,B020018G12Rik_mef48,B020018G12Rik_mef
OG2349_0	B020031M17Rik,B020031M17Rik_pips1,B020031M17Rik_mef48,B020031M17Rik_mef
OG2350_0	B130046B21Rik,B130046B21Rik_pips1,B130046B21Rik_mef48,B130046B21Rik_mef
OG2351_0	B130055M24Rik,B130055M24Rik_pips1,B130055M24Rik_mef48,B130055M24Rik_mef
OG2352_0	B230118H07Rik,B230118H07Rik_pips1,B230118H07Rik_mef48,B230118H07Rik_mef
OG2353_0	B230120H23Rik,B230120H23Rik_pips1,B230120H23Rik_mef48,B230120H23Rik_mef
OG2354_0	B230206F22Rik,B230206F22Rik_pips1,B230206F22Rik_mef48,B230206F22Rik_mef
OG2355_0	B230206L02Rik,B230206L02Rik_pips1,B230206L02Rik_mef48,B230206L02Rik_mef
OG2356_0	B230208H11Rik,B230208H11Rik_pips1,B230208H11Rik_mef48,B230208H11Rik_mef
OG2357_0	B230208H17Rik,B230208H17Rik_pips1,B230208H17Rik_mef48,B230208H17Rik_mef
OG2358_0	B230216G23Rik,B230216G23Rik_pips1,B230216G23Rik_mef48,B230216G23Rik_mef
OG2359_0	B230216N24Rik,B230216N24Rik_pips1,B230216N24Rik_mef48,B230216N24Rik_mef
OG2360_0	B230217C12Rik,B230217C12Rik_pips1,B230217C12Rik_mef48,B230217C12Rik_mef
OG2361_0	B230217O12Rik,B230217O12Rik_pips1,B230217O12Rik_mef48,B230217O12Rik_mef
OG2362_0	B230219D22Rik,B230219D22Rik_pips1,B230219D22Rik_mef48,B230219D22Rik_mef
OG2363_0	B230307C23Rik,B230307C23Rik_pips1,B230307C23Rik_mef48,B230307C23Rik_mef
OG2364_0	B230312A22Rik,B230312A22Rik_pips1,B230312A22Rik_mef48,B230312A22Rik_mef
OG2365_0	B230312C02Rik,B230312C02Rik_pips1,B230312C02Rik_mef48,B230312C02Rik_mef
OG2366_0	B230314M03Rik,B230314M03Rik_pips1,B230314M03Rik_mef48,B230314M03Rik_mef
OG2367_0	B230325K18Rik,B230325K18Rik_pips1,B230325K18Rik_mef48,B230325K18Rik_mef
OG2368_0	B230354K17Rik,B230354K17Rik_pips1,B230354K17Rik_mef48,B230354K17Rik_mef
OG2369_0	B230359F08Rik,B230359F08Rik_pips1,B230359F08Rik_mef48,B230359F08Rik_mef
OG2370_0	B2m,B2m_pips1,B2m_mef48,B2m_mef
OG2371_0	B330016D10Rik,B330016D10Rik_pips1,B330016D10Rik_mef48,B330016D10Rik_mef
OG2372_0	B3galnt1,B3galnt1_pips1,B3galnt1_mef48,B3galnt1_mef
OG2373_0	B3galnt2,B3galnt2_pips1,B3galnt2_mef48,B3galnt2_mef
OG2374_0	B3galt1,B3galt1_pips1,B3galt1_mef48,B3galt1_mef
OG2375_0	B3galt4,B3galt4_pips1,B3galt4_mef48,B3galt4_mef
OG2376_0	B3galt5,B3galt5_pips1,B3galt5_mef48,B3galt5_mef
OG2377_0	B3galt6,B3galt6_pips1,B3galt6_mef48,B3galt6_mef
OG2378_0	B3galtl,B3galtl_pips1,B3galtl_mef48,B3galtl_mef
OG2379_0	B3gat3,B3gat3_pips1,B3gat3_mef48,B3gat3_mef
OG2380_0	B3gnt1,B3gnt1_pips1,B3gnt1_mef48,B3gnt1_mef
OG2381_0	B3gnt2,B3gnt2_pips1,B3gnt2_mef48,B3gnt2_mef
